hhid	pid	money_transfers	ever_make_receiv	frequency_transfers	average_transfered_per_time
1703033.0	1	4	2		
1703033.0	1	5	2		
1703033.0	1	6	2		
1703033.0	1	7	2		
1703033.0	1	8	2		
1703067.0	1	1	2		
1703067.0	1	2	2		
1703067.0	1	3	2		
1703067.0	1	4	2		
1703067.0	1	5	2		
1703067.0	1	6	2		
1703067.0	1	7	2		
1703067.0	1	8	2		
1703048.0	2	1	2		
1703048.0	2	2	2		
1703048.0	2	3	2		
1703048.0	2	4	2		
1703048.0	2	5	2		
1703048.0	2	6	2		
1703048.0	2	7	2		
1703048.0	2	8	2		
1704024.0	1	1	2		
1704024.0	1	2	2		
1704024.0	1	3	2		
1704024.0	1	4	2		
1704024.0	1	5	2		
1704024.0	1	6	2		
1704024.0	1	7	2		
1704024.0	1	8	2		
1705069.0	3	1	2		
1705069.0	3	2	2		
1705069.0	3	3	2		
1705069.0	3	4	2		
1705069.0	3	5	2		
1705069.0	3	6	2		
1705069.0	3	7	2		
1705069.0	3	8	2		
1705077.0	1	1	2		
1705077.0	1	2	2		
1705077.0	1	3	2		
1705077.0	1	4	2		
1705077.0	1	5	2		
1705077.0	1	6	2		
1705077.0	1	7	2		
1705077.0	1	8	2		
1706039.0	2	1	2		
1706039.0	2	2	2		
1706039.0	2	3	2		
1706039.0	2	4	2		
1706039.0	2	5	2		
1706039.0	2	6	2		
1706039.0	2	7	2		
1706039.0	2	8	2		
1706085.0	2	1	2		
1706085.0	2	2	2		
1706085.0	2	3	2		
1706085.0	2	4	2		
1706085.0	2	5	2		
1706085.0	2	6	2		
1706085.0	2	7	2		
1706085.0	2	8	2		
982033.0	2	1	2		
982033.0	2	2	2		
982033.0	2	3	2		
982033.0	2	4	2		
982033.0	2	5	2		
982033.0	2	6	2		
982033.0	2	7	2		
982033.0	2	8	2		
982061.0	1	1	2		
982061.0	1	2	2		
982061.0	1	3	2		
982061.0	1	4	2		
982061.0	1	5	2		
982061.0	1	6	2		
982061.0	1	7	2		
982061.0	1	8	2		
988111.0	1	1	2		
988111.0	1	2	2		
988111.0	1	3	2		
988111.0	1	4	2		
988111.0	1	5	2		
988111.0	1	6	2		
988111.0	1	7	2		
988111.0	1	8	2		
988065.0	1	1	2		
988065.0	1	2	2		
988065.0	1	3	2		
988065.0	1	4	2		
988065.0	1	5	2		
988065.0	1	6	2		
988065.0	1	7	2		
988065.0	1	8	2		
988060.0	2	1	2		
988060.0	2	2	2		
988060.0	2	3	2		
988060.0	2	4	2		
988060.0	2	5	2		
988060.0	2	6	2		
988060.0	2	7	2		
988060.0	2	8	2		
1036065.0	2	1	2		
1036065.0	2	2	2		
1036065.0	2	3	2		
1036065.0	2	4	2		
1036065.0	2	5	2		
1036065.0	2	6	2		
1036065.0	2	7	2		
1036065.0	2	8	2		
1036001.0	1	1	2		
1036001.0	1	2	2		
1036001.0	1	3	2		
1036001.0	1	4	2		
1036001.0	1	5	2		
1036001.0	1	6	2		
1036001.0	1	7	2		
1036001.0	1	8	2		
1719025.0	1	1	2		
1719025.0	1	2	2		
1719025.0	1	3	2		
1719025.0	1	4	2		
1719025.0	1	5	2		
1719025.0	1	6	2		
1719025.0	1	7	2		
1719025.0	1	8	2		
1719086.0	1	1	2		
1719086.0	1	2	2		
1719086.0	1	3	2		
1719086.0	1	4	2		
1719086.0	1	5	2		
1719086.0	1	6	2		
1719086.0	1	7	2		
1719086.0	1	8	2		
1719051.0	1	1	2		
1719051.0	1	2	2		
1719051.0	1	3	2		
1719051.0	1	4	2		
1719051.0	1	5	2		
1719051.0	1	6	2		
1719051.0	1	7	2		
1719051.0	1	8	2		
1733099.0	1	1	2		
1733099.0	1	2	2		
1733099.0	1	3	1	2	0
1733099.0	1	4	1	5	500
1733099.0	1	5	2		
1733099.0	1	6	2		
1733099.0	1	7	2		
1733099.0	1	8	2		
1733033.0	1	1	2		
1733033.0	1	2	2		
1733033.0	1	3	2		
1733033.0	1	4	2		
1733033.0	1	5	2		
1733033.0	1	6	2		
1733033.0	1	7	2		
1733033.0	1	8	2		
1733078.0	1	1	2		
1733078.0	1	2	2		
1733078.0	1	3	2		
1733078.0	1	4	2		
1733078.0	1	5	2		
1733078.0	1	6	2		
1733078.0	1	7	2		
1733078.0	1	8	2		
1134011.0	1	1	2		
1134011.0	1	2	2		
1134011.0	1	3	2		
1134011.0	1	4	2		
1134011.0	1	5	2		
1134011.0	1	6	2		
1134011.0	1	7	2		
1134011.0	1	8	2		
1134128.0	2	1	2		
1134128.0	2	2	1	4	1000
1134128.0	2	3	2		
1134128.0	2	4	2		
1134128.0	2	5	2		
1134128.0	2	6	2		
1134128.0	2	7	2		
1134128.0	2	8	2		
1754076.0	3	1	2		
1754076.0	3	2	2		
1754076.0	3	3	2		
1754076.0	3	4	1	4	2000
1754076.0	3	5	2		
1754076.0	3	6	2		
1754076.0	3	7	2		
1754076.0	3	8	2		
1755002.0	1	1	2		
1755002.0	1	2	2		
1755002.0	1	3	2		
1755002.0	1	4	2		
1755002.0	1	5	2		
1755002.0	1	6	2		
1755002.0	1	7	2		
1755002.0	1	8	2		
1755102.0	1	1	2		
1755102.0	1	2	2		
1755102.0	1	3	2		
1755102.0	1	4	2		
1755102.0	1	5	2		
1755102.0	1	6	2		
1755102.0	1	7	2		
1755102.0	1	8	2		
1755039.0	1	1	2		
1755039.0	1	2	2		
1755039.0	1	3	2		
1755039.0	1	4	2		
1755039.0	1	5	2		
1755039.0	1	6	2		
1755039.0	1	7	2		
1755039.0	1	8	2		
1755081.0	1	1	1	4	1000
1755081.0	1	2	2		
1755081.0	1	3	2		
1755081.0	1	4	2		
1755081.0	1	5	2		
1755081.0	1	6	2		
1755081.0	1	7	2		
1755081.0	1	8	2		
1757129.0	1	1	2		
1757129.0	1	2	2		
1757129.0	1	3	2		
1757129.0	1	4	2		
1757129.0	1	5	2		
1757129.0	1	6	2		
1757129.0	1	7	2		
1757129.0	1	8	2		
1757143.0	1	1	2		
1757143.0	1	2	2		
1757143.0	1	3	2		
1757143.0	1	4	2		
1757143.0	1	5	2		
1757143.0	1	6	2		
1757143.0	1	7	2		
1757143.0	1	8	2		
1757042.0	1	1	2		
1757042.0	1	2	2		
1757042.0	1	3	2		
1757042.0	1	4	2		
1757042.0	1	5	2		
1757042.0	1	6	2		
1757042.0	1	7	2		
1757042.0	1	8	2		
1757027.0	1	1	2		
1757027.0	1	2	2		
1757027.0	1	3	2		
1757027.0	1	4	2		
1757027.0	1	5	2		
1757027.0	1	6	2		
1757027.0	1	7	2		
1757027.0	1	8	2		
1758130.0	1	1	2		
1758130.0	1	2	2		
1758130.0	1	3	2		
1758130.0	1	4	2		
1758130.0	1	5	2		
1758130.0	1	6	2		
1758130.0	1	7	2		
1758130.0	1	8	2		
1758057.0	4	1	2		
1758057.0	4	2	2		
1758057.0	4	3	2		
1758057.0	4	4	2		
1758057.0	4	5	2		
1758057.0	4	6	2		
1758057.0	4	7	2		
1758057.0	4	8	2		
1759014.0	2	1	2		
1759014.0	2	2	2		
1759014.0	2	3	2		
1759014.0	2	4	2		
1759014.0	2	5	2		
1759014.0	2	6	2		
1759014.0	2	7	2		
1759014.0	2	8	2		
1759098.0	2	1	2		
1759098.0	2	2	2		
1759098.0	2	3	2		
1759098.0	2	4	2		
1759098.0	2	5	2		
1759098.0	2	6	2		
1759098.0	2	7	2		
1759098.0	2	8	2		
1759144.0	2	1	2		
1759144.0	2	2	2		
1759144.0	2	3	2		
1759144.0	2	4	2		
1759144.0	2	5	2		
1759144.0	2	6	2		
1759144.0	2	7	2		
1759144.0	2	8	2		
1759030.0	1	1	2		
1759030.0	1	2	2		
1759030.0	1	3	2		
1759030.0	1	4	2		
1759030.0	1	5	2		
1759030.0	1	6	2		
1759030.0	1	7	2		
1759030.0	1	8	2		
1759064.0	1	1	2		
1759064.0	1	2	2		
1759064.0	1	3	2		
1759064.0	1	4	2		
1759064.0	1	5	2		
1759064.0	1	6	2		
1759064.0	1	7	2		
1759064.0	1	8	2		
1759132.0	1	1	2		
1759132.0	1	2	2		
1759132.0	1	3	2		
1759132.0	1	4	2		
1759132.0	1	5	2		
1759132.0	1	6	2		
1759132.0	1	7	2		
1759132.0	1	8	2		
1759166.0	1	1	2		
1759166.0	1	2	2		
1759166.0	1	3	2		
1759166.0	1	4	2		
1759166.0	1	5	2		
1759166.0	1	6	2		
1759166.0	1	7	2		
1759166.0	1	8	2		
1760007.0	1	1	2		
1760007.0	1	2	2		
1760007.0	1	3	2		
1760007.0	1	4	2		
1760007.0	1	5	2		
1760007.0	1	6	2		
1760007.0	1	7	2		
1760007.0	1	8	2		
1760118.0	1	1	2		
1760118.0	1	2	2		
1760118.0	1	3	2		
1760118.0	1	4	2		
1760118.0	1	5	2		
1760118.0	1	6	2		
1760118.0	1	7	2		
1760118.0	1	8	2		
1760150.0	1	1	2		
1760150.0	1	2	2		
1760150.0	1	3	2		
1760150.0	1	4	2		
1760150.0	1	5	2		
1760150.0	1	6	2		
1760150.0	1	7	2		
1760150.0	1	8	2		
1760087.0	2	1	2		
1760087.0	2	2	2		
1760087.0	2	3	2		
1760087.0	2	4	2		
1760087.0	2	5	2		
1760087.0	2	6	1	3	18000
1760087.0	2	7	2		
1760087.0	2	8	2		
1760103.0	3	1	2		
1760103.0	3	2	2		
1760103.0	3	3	2		
1760103.0	3	4	2		
1760103.0	3	5	2		
1760103.0	3	6	2		
1760103.0	3	7	2		
1760103.0	3	8	2		
1760071.0	1	1	2		
1760071.0	1	2	2		
1760071.0	1	3	2		
1760071.0	1	4	2		
1760071.0	1	5	2		
1760071.0	1	6	2		
1760071.0	1	7	2		
1760071.0	1	8	2		
1760023.0	1	1	2		
1760023.0	1	2	2		
1760023.0	1	3	2		
1760023.0	1	4	2		
1760023.0	1	5	2		
1760023.0	1	6	2		
1760023.0	1	7	2		
1760023.0	1	8	2		
1761009.0	1	1	2		
1761009.0	1	2	2		
1761009.0	1	3	2		
1761009.0	1	4	2		
1761009.0	1	5	2		
1761009.0	1	6	2		
1761009.0	1	7	2		
1761009.0	1	8	2		
1761017.0	1	1	2		
1761017.0	1	2	2		
1761017.0	1	3	2		
1761017.0	1	4	2		
1761017.0	1	5	2		
1761017.0	1	6	2		
1761017.0	1	7	2		
1761017.0	1	8	2		
1761032.0	1	1	2		
1761032.0	1	2	2		
1761032.0	1	3	2		
1761032.0	1	4	2		
1761032.0	1	5	2		
1761032.0	1	6	2		
1761032.0	1	7	2		
1761032.0	1	8	2		
1761001.0	1	1	2		
1761001.0	1	2	2		
1761001.0	1	3	2		
1761001.0	1	4	2		
1761001.0	1	5	2		
1761001.0	1	6	2		
1761001.0	1	7	2		
1761001.0	1	8	2		
1761104.0	1	1	2		
1761104.0	1	2	2		
1761104.0	1	3	2		
1761104.0	1	4	2		
1761104.0	1	5	2		
1761104.0	1	6	2		
1761104.0	1	7	1	2	0
1761104.0	1	8	1	4	0
1761068.0	2	1	2		
1761068.0	2	2	2		
1761068.0	2	3	2		
1761068.0	2	4	2		
1761068.0	2	5	2		
1761068.0	2	6	2		
1761068.0	2	7	2		
1761068.0	2	8	2		
1761056.0	1	2	1	4	0
1761056.0	1	3	2		
1761056.0	1	4	2		
1761056.0	1	5	2		
1761056.0	1	6	2		
1761056.0	1	7	2		
1761056.0	1	8	2		
1180007.0	2	1	2		
1180007.0	2	2	2		
1180007.0	2	3	2		
1180007.0	2	4	2		
1180007.0	2	5	2		
1180007.0	2	6	2		
1180007.0	2	7	2		
1180007.0	2	8	2		
1180095.0	2	1	2		
1180095.0	2	2	2		
1180095.0	2	3	2		
1180095.0	2	4	2		
1180095.0	2	5	2		
1180095.0	2	6	2		
1180095.0	2	7	2		
1180095.0	2	8	2		
1194010.0	1	1	2		
1194010.0	1	2	2		
1194010.0	1	3	2		
1194010.0	1	4	2		
1194010.0	1	5	2		
1194010.0	1	6	2		
1194010.0	1	7	2		
1194010.0	1	8	2		
1194088.0	1	1	2		
1194088.0	1	2	2		
1194088.0	1	3	2		
1194088.0	1	4	2		
1194088.0	1	5	2		
1194088.0	1	6	2		
1194088.0	1	7	1	4	0
1194088.0	1	8	1	4	0
1769045.0	1	1	1	4	5000
1769045.0	1	2	2		
1769045.0	1	3	2		
1769045.0	1	4	2		
1769045.0	1	5	2		
1769045.0	1	6	2		
1769045.0	1	7	2		
1769049.0	1	1	2		
1769049.0	1	2	2		
1769049.0	1	3	2		
1769049.0	1	4	2		
1769049.0	1	5	2		
1769049.0	1	6	2		
1769049.0	1	7	2		
1769049.0	1	8	2		
1769013.0	1	1	2		
1769013.0	1	2	2		
1769013.0	1	3	2		
1769013.0	1	4	2		
1769013.0	1	5	2		
1769013.0	1	6	2		
1769013.0	1	7	2		
1769013.0	1	8	2		
1770059.0	1	1	2		
1770059.0	1	2	2		
1770059.0	1	3	2		
1770059.0	1	4	2		
1770059.0	1	5	2		
1770059.0	1	6	2		
1770059.0	1	7	2		
1770059.0	1	8	2		
1770006.0	1	1	2		
1770006.0	1	2	2		
1770006.0	1	3	2		
1770006.0	1	4	2		
1770006.0	1	5	2		
1770006.0	1	6	2		
1770006.0	1	7	2		
1770006.0	1	8	2		
1770024.0	2	1	2		
1770024.0	2	2	2		
1770024.0	2	3	2		
1770024.0	2	4	2		
1770024.0	2	5	2		
1770024.0	2	6	2		
1770024.0	2	7	2		
1770024.0	2	8	2		
1770075.0	2	1	2		
1770075.0	2	2	2		
1770075.0	2	3	2		
1770075.0	2	4	2		
1770075.0	2	5	2		
1770075.0	2	6	2		
1770075.0	2	7	2		
1770075.0	2	8	2		
1770047.0	1	1	2		
1770047.0	1	2	2		
1770047.0	1	3	2		
1770047.0	1	4	2		
1770047.0	1	5	2		
1770047.0	1	6	2		
1770047.0	1	7	2		
1770047.0	1	8	2		
1770165.0	3	1	2		
1770165.0	3	2	2		
1770165.0	3	3	1	7	0
1770165.0	3	4	2		
1770165.0	3	5	2		
1770165.0	3	6	2		
1770165.0	3	7	2		
1770165.0	3	8	2		
1771079.0	1	1	2		
1771079.0	1	2	2		
1771079.0	1	3	2		
1771079.0	1	4	2		
1771079.0	1	5	2		
1771079.0	1	6	2		
1771079.0	1	7	2		
1771079.0	1	8	2		
1771114.0	1	1	2		
1771114.0	1	2	2		
1771114.0	1	3	2		
1771114.0	1	4	2		
1771114.0	1	5	2		
1771114.0	1	6	2		
1771114.0	1	7	2		
1771114.0	1	8	2		
1772012.0	2	1	2		
1772012.0	2	2	2		
1772012.0	2	3	2		
1772012.0	2	4	2		
1772012.0	2	5	2		
1772012.0	2	6	2		
1772012.0	2	7	2		
1772012.0	2	8	2		
1772019.0	3	1	2		
1772019.0	3	2	2		
1772019.0	3	3	2		
1772019.0	3	4	2		
1772019.0	3	5	2		
1772019.0	3	6	2		
1772019.0	3	7	2		
1772019.0	3	8	2		
1772026.0	1	1	2		
1772026.0	1	2	2		
1772026.0	1	3	2		
1772026.0	1	4	2		
1772026.0	1	5	2		
1772026.0	1	6	2		
1772026.0	1	7	2		
1772026.0	1	8	2		
1772048.0	1	1	2		
1772048.0	1	2	2		
1772048.0	1	3	2		
1772048.0	1	4	2		
1772048.0	1	5	2		
1772048.0	1	6	2		
1772048.0	1	7	2		
1772048.0	1	8	2		
1772070.0	1	1	2		
1772070.0	1	2	2		
1772070.0	1	3	2		
1772070.0	1	4	2		
1772070.0	1	5	2		
1772070.0	1	6	2		
1772070.0	1	7	2		
1772070.0	1	8	2		
1772062.0	1	1	2		
1772062.0	1	2	2		
1772062.0	1	3	2		
1772062.0	1	4	2		
1772062.0	1	5	2		
1772062.0	1	6	2		
1772062.0	1	7	2		
1772062.0	1	8	2		
1202082.0	1	1	2		
1202082.0	1	2	2		
1202082.0	1	3	2		
1202082.0	1	4	2		
1202082.0	1	5	2		
1202082.0	1	6	2		
1202082.0	1	7	2		
1202082.0	1	8	2		
1202074.0	1	1	2		
1202074.0	1	2	2		
1202074.0	1	3	2		
1202074.0	1	4	2		
1202074.0	1	5	2		
1202074.0	1	6	2		
1202074.0	1	7	2		
1202074.0	1	8	2		
1202014.0	1	1	2		
1202014.0	1	2	2		
1202014.0	1	3	2		
1202014.0	1	4	2		
1202014.0	1	5	2		
1202014.0	1	6	2		
1202014.0	1	7	2		
1202014.0	1	8	2		
1780074.0	2	1	2		
1780074.0	2	2	1	6	2000
1780074.0	2	3	2		
1780074.0	2	4	2		
1780074.0	2	5	2		
1780074.0	2	6	2		
1780074.0	2	7	2		
1780074.0	2	8	2		
1780084.0	2	1	2		
1780084.0	2	2	2		
1780084.0	2	3	2		
1780084.0	2	4	2		
1780084.0	2	5	2		
1780084.0	2	6	2		
1780084.0	2	7	2		
1780084.0	2	8	2		
1781025.0	1	1	2		
1781025.0	1	2	2		
1781025.0	1	3	2		
1781025.0	1	4	2		
1781025.0	1	5	2		
1781025.0	1	6	2		
1781025.0	1	7	2		
1781025.0	1	8	2		
1781004.0	1	1	2		
1781004.0	1	2	2		
1781004.0	1	3	2		
1781004.0	1	4	2		
1781004.0	1	5	2		
1781004.0	1	6	2		
1781004.0	1	7	2		
1781004.0	1	8	2		
1226052.0	1	1	2		
1226052.0	1	2	2		
1226052.0	1	3	2		
1226052.0	1	4	2		
1226052.0	1	5	2		
1226052.0	1	6	2		
1226052.0	1	7	2		
1226052.0	1	8	2		
1226008.0	1	1	2		
1226008.0	1	2	2		
1226008.0	1	3	2		
1226008.0	1	4	2		
1226008.0	1	5	2		
1226008.0	1	6	2		
1226008.0	1	7	2		
1226008.0	1	8	2		
1226012.0	1	1	2		
1226012.0	1	2	2		
1226012.0	1	3	2		
1226012.0	1	4	2		
1226012.0	1	5	2		
1226012.0	1	6	2		
1226012.0	1	7	2		
1226012.0	1	8	2		
1226007.0	1	1	2		
1226007.0	1	2	2		
1226007.0	1	3	2		
1226007.0	1	4	2		
1226007.0	1	5	2		
1226007.0	1	6	2		
1226007.0	1	7	2		
1226007.0	1	8	2		
1226024.0	1	1	2		
1226024.0	1	2	2		
1226024.0	1	3	2		
1226024.0	1	4	2		
1226024.0	1	5	2		
1226024.0	1	6	2		
1226024.0	1	7	2		
1226024.0	1	8	2		
1240055.0	1	1	2		
1240055.0	1	2	2		
1240055.0	1	3	2		
1240055.0	1	4	2		
1240055.0	1	5	2		
1240055.0	1	6	2		
1240055.0	1	7	2		
1240055.0	1	8	2		
1240070.0	1	1	2		
1240070.0	1	2	2		
1240070.0	1	3	2		
1240070.0	1	4	2		
1240070.0	1	5	2		
1240070.0	1	6	2		
1240070.0	1	7	2		
1240070.0	1	8	2		
1787071.0	1	1	2		
1787071.0	1	2	1	5	3000
1787071.0	1	3	2		
1787071.0	1	4	2		
1787071.0	1	5	2		
1787071.0	1	6	2		
1787071.0	1	7	2		
1787071.0	1	8	2		
1787113.0	2	1	2		
1787113.0	2	2	2		
1787113.0	2	3	2		
1787113.0	2	4	2		
1787113.0	2	5	2		
1787113.0	2	6	2		
1787113.0	2	7	2		
1787113.0	2	8	2		
1787002.0	1	1	1	7	5000
1787002.0	1	2	2		
1787002.0	1	3	2		
1787002.0	1	4	2		
1787002.0	1	5	2		
1787002.0	1	6	2		
1787002.0	1	7	2		
1787002.0	1	8	2		
1787099.0	1	1	2		
1787099.0	1	2	2		
1787099.0	1	3	2		
1787099.0	1	4	2		
1787099.0	1	5	2		
1787099.0	1	6	2		
1787099.0	1	7	2		
1787099.0	1	8	2		
1787030.0	1	1	2		
1787030.0	1	2	2		
1787030.0	1	3	2		
1787030.0	1	4	2		
1787030.0	1	5	2		
1787030.0	1	6	2		
1787030.0	1	7	2		
1787030.0	1	8	2		
1787016.0	2	1	2		
1787016.0	2	2	2		
1787016.0	2	3	2		
1787016.0	2	4	2		
1787016.0	2	5	2		
1787016.0	2	6	2		
1787016.0	2	7	2		
1787016.0	2	8	2		
1787058.0	3	1	2		
1787058.0	3	2	2		
1787058.0	3	3	2		
1787058.0	3	4	2		
1787058.0	3	5	2		
1787058.0	3	6	2		
1787058.0	3	7	2		
1787058.0	3	8	2		
1790063.0	2	1	2		
1790063.0	2	2	2		
1790063.0	2	3	2		
1790063.0	2	4	2		
1790063.0	2	5	2		
1790063.0	2	6	2		
1790063.0	2	7	2		
1790063.0	2	8	2		
1790044.0	1	1	2		
1790044.0	1	2	2		
1790044.0	1	3	2		
1790044.0	1	4	2		
1790044.0	1	5	2		
1790044.0	1	6	2		
1790044.0	1	7	2		
1790044.0	1	8	2		
1790083.0	1	1	2		
1790083.0	1	2	2		
1790083.0	1	3	2		
1790083.0	1	4	2		
1790083.0	1	5	2		
1790083.0	1	6	2		
1790083.0	1	7	2		
1790083.0	1	8	2		
1790054.0	1	1	2		
1790054.0	1	2	2		
1790054.0	1	3	2		
1790054.0	1	4	2		
1790054.0	1	5	2		
1790054.0	1	6	2		
1790054.0	1	7	2		
1790054.0	1	8	2		
1790005.0	1	1	2		
1790005.0	1	2	2		
1790005.0	1	3	2		
1790005.0	1	4	2		
1790005.0	1	5	2		
1790005.0	1	6	2		
1790005.0	1	7	2		
1790005.0	1	8	2		
1791074.0	2	1	2		
1791074.0	2	2	2		
1791074.0	2	3	2		
1791074.0	2	4	2		
1791074.0	2	5	2		
1791074.0	2	6	2		
1791074.0	2	7	2		
1791074.0	2	8	2		
1791060.0	1	1	2		
1791003.0	1	3	1	4	0
1791103.0	2	1	2		
1791103.0	2	2	2		
1791103.0	2	3	2		
1791103.0	2	4	2		
1791103.0	2	5	2		
1791103.0	2	6	2		
1791103.0	2	7	2		
1791103.0	2	8	2		
1791088.0	1	1	2		
1791088.0	1	2	2		
1791088.0	1	3	2		
1791088.0	1	4	2		
1791088.0	1	5	2		
1791088.0	1	6	2		
1791088.0	1	7	2		
1791088.0	1	8	2		
1791121.0	2	1	2		
1791121.0	2	3	2		
1791121.0	2	4	2		
1791121.0	2	5	2		
1791121.0	2	6	2		
1791121.0	2	7	2		
1791121.0	2	8	2		
748074.0	1	1	2		
748074.0	1	8	2		
748013.0	2	1	2		
748013.0	2	2	2		
748013.0	2	3	2		
748013.0	2	4	1	6	2000
748013.0	2	5	2		
748013.0	2	6	2		
748013.0	2	7	2		
748013.0	2	8	2		
748058.0	2	1	2		
748058.0	2	2	2		
748058.0	2	3	2		
748058.0	2	4	2		
748058.0	2	5	2		
748058.0	2	6	2		
748058.0	2	7	2		
748058.0	2	8	2		
748028.0	1	1	2		
748028.0	1	2	2		
748028.0	1	3	1	5	0
748028.0	1	4	1	5	5000
748028.0	1	5	2		
748028.0	1	6	2		
748028.0	1	7	2		
748028.0	1	8	2		
748129.0	1	1	2		
748129.0	1	2	2		
748129.0	1	3	1	6	0
748129.0	1	4	1	5	0
748129.0	1	5	2		
748129.0	1	6	2		
748129.0	1	7	2		
748129.0	1	8	2		
1635067.0	2	1	2		
1635067.0	2	2	1	4	2000
1635067.0	2	3	2		
1635067.0	2	4	2		
1635067.0	2	5	2		
1635067.0	2	6	2		
1635067.0	2	7	2		
1635067.0	2	8	2		
1635001.0	1	1	2		
1635001.0	1	2	2		
1635001.0	1	3	2		
1635001.0	1	4	2		
1635001.0	1	5	2		
1635001.0	1	6	2		
1635001.0	1	7	2		
1635001.0	1	8	2		
1635009.0	2	1	2		
1635009.0	2	2	1	5	1000
1635009.0	2	3	2		
1635009.0	2	4	2		
1635009.0	2	5	2		
1635009.0	2	6	2		
1635009.0	2	7	2		
1635009.0	2	8	2		
1635026.0	1	3	1	3	0
1635026.0	1	4	1	5	0
1636031.0	1	1	2		
1636031.0	1	2	2		
1636031.0	1	3	2		
1636031.0	1	4	2		
1636031.0	1	5	2		
1636031.0	1	6	2		
1636031.0	1	7	2		
1636031.0	1	8	2		
1636019.0	1	1	1	4	2000
1636019.0	1	2	2		
1636019.0	1	3	2		
1636019.0	1	4	2		
1636019.0	1	5	2		
1636019.0	1	6	2		
1636019.0	1	7	2		
1636019.0	1	8	2		
1636003.0	2	1	1	7	2000
1636003.0	2	2	1	7	5000
1636003.0	2	3	1	7	0
1636003.0	2	4	2		
1636003.0	2	5	2		
1636003.0	2	6	2		
1636003.0	2	7	2		
1636003.0	2	8	2		
1637067.0	1	1	2		
1637067.0	1	2	2		
1637067.0	1	3	1	4	0
1637067.0	1	4	2		
1637067.0	1	5	2		
1637067.0	1	6	2		
1637067.0	1	7	2		
1637067.0	1	8	2		
1637022.0	1	1	2		
1637022.0	1	2	2		
1637022.0	1	3	2		
1637022.0	1	4	2		
1637022.0	1	5	2		
1637022.0	1	6	2		
1637022.0	1	7	2		
1637022.0	1	8	2		
1637049.0	1	1	2		
1637049.0	1	2	1	4	0
1637049.0	1	3	2		
1637049.0	1	4	2		
1637049.0	1	5	2		
1637049.0	1	6	2		
1637049.0	1	7	2		
1637049.0	1	8	2		
1637085.0	1	1	2		
1637085.0	1	2	2		
1637085.0	1	3	2		
1637085.0	1	4	2		
1637085.0	1	5	2		
1637085.0	1	6	2		
1637085.0	1	7	2		
1637085.0	1	8	2		
1637076.0	1	1	2		
1637076.0	1	2	2		
1637076.0	1	3	2		
1637076.0	1	4	2		
1637076.0	1	5	2		
1637076.0	1	6	2		
1637076.0	1	7	2		
1637076.0	1	8	2		
1638066.0	1	1	2		
1638066.0	1	2	2		
1638066.0	1	3	2		
1638066.0	1	4	2		
1638066.0	1	5	2		
1638066.0	1	6	2		
1638066.0	1	7	2		
1638066.0	1	8	2		
1638004.0	1	1	2		
1638004.0	1	2	2		
1638004.0	1	3	2		
1638004.0	1	4	2		
1638004.0	1	5	2		
1638004.0	1	6	2		
1638004.0	1	7	2		
1638004.0	1	8	2		
1638035.0	1	1	2		
1638035.0	1	2	2		
1638035.0	1	3	2		
1638035.0	1	4	2		
1638035.0	1	5	2		
1638035.0	1	6	2		
1638035.0	1	7	2		
1638035.0	1	8	2		
1638025.0	1	1	2		
1638025.0	1	2	2		
1638025.0	1	3	2		
1638025.0	1	4	2		
1638025.0	1	5	2		
1638025.0	1	6	2		
1638025.0	1	7	2		
1638025.0	1	8	2		
1565035.0	1	1	2		
1565035.0	1	2	2		
1565035.0	1	3	1	4	0
1565035.0	1	4	2		
1565035.0	1	5	2		
1565035.0	1	6	2		
1565035.0	1	7	2		
1565035.0	1	8	2		
1565073.0	1	1	2		
1565073.0	1	2	2		
1565073.0	1	3	1	5	0
1565073.0	1	4	1	5	2000
1565073.0	1	5	2		
1565073.0	1	6	2		
1565073.0	1	7	2		
1565073.0	1	8	2		
1565020.0	1	1	1	7	1200
1565020.0	1	2	2		
1565020.0	1	3	2		
1565020.0	1	4	2		
1565020.0	1	5	2		
1565020.0	1	6	2		
1565020.0	1	7	2		
1565020.0	1	8	2		
1565050.0	1	1	2		
1565050.0	1	2	2		
1565050.0	1	3	1	4	0
1565050.0	1	4	1	4	5000
1565050.0	1	5	2		
1565050.0	1	6	2		
1565050.0	1	7	2		
1565050.0	1	8	2		
1566001.0	1	1	2		
1566001.0	1	2	2		
1566001.0	1	3	2		
1566001.0	1	4	2		
1566001.0	1	5	2		
1566001.0	1	6	2		
1566001.0	1	7	2		
1566001.0	1	8	2		
1566058.0	1	1	2		
1566058.0	1	2	2		
1566058.0	1	3	2		
1566058.0	1	4	2		
1566058.0	1	5	2		
1566058.0	1	6	2		
1566058.0	1	7	2		
1566058.0	1	8	2		
1566067.0	1	1	2		
1566067.0	1	2	2		
1566067.0	1	3	2		
1566067.0	1	4	2		
1566067.0	1	5	2		
1566067.0	1	6	2		
1566067.0	1	7	2		
1566067.0	1	8	2		
1567009.0	1	1	2		
1567009.0	1	2	1	6	3000
1567009.0	1	3	2		
1567009.0	1	4	2		
1567009.0	1	5	2		
1567009.0	1	6	2		
1567009.0	1	7	2		
1567009.0	1	8	2		
1567141.0	2	1	2		
1567141.0	2	2	2		
1567141.0	2	3	2		
1567141.0	2	4	2		
1567141.0	2	5	2		
