hhid	pid	service	knows_service	used_service	freq_use	daily_msg_call
1630105.0	3	9	1	2		0
1630105.0	3	10	1	1	3	0
1630105.0	3	11	1	2		0
1630105.0	3	12	1	2		0
1630094.0	2	1	1	1	4	0
1630094.0	2	2	1	2		0
1630094.0	2	3	1	2		0
1630094.0	2	4	1	2		0
1630094.0	2	5	1	1	1	0
1630094.0	2	6	1	1	1	0
1630094.0	2	7	1	2		0
1630094.0	2	8	1	2		0
1630094.0	2	9	1	2		0
1630094.0	2	10	1	2		0
1630094.0	2	11	1	1	3	0
1630094.0	2	12	1	2		0
714034.0	1	1	1	1	4	2
714034.0	1	2	1	2		2
714034.0	1	3	1	2		2
714034.0	1	4	1	2		2
714034.0	1	5	1	2		2
714034.0	1	6	1	2		2
714034.0	1	7	1	2		2
714034.0	1	8	1	2		2
714034.0	1	9	1	2		2
714034.0	1	10	1	2		2
714034.0	1	11	1	2		2
714034.0	1	12	1	2		2
714020.0	1	1	1	1	4	0
714020.0	1	2	1	2		0
714020.0	1	3	1	2		0
714020.0	1	4	1	2		0
714020.0	1	5	1	2		0
714020.0	1	6	1	2		0
714020.0	1	7	1	2		0
714020.0	1	8	1	2		0
714020.0	1	9	1	2		0
714020.0	1	10	1	2		0
714020.0	1	11	1	2		0
714020.0	1	12	1	2		0
1623019.0	2	1	1	1	4	0
1623019.0	2	2	1	2		0
1623019.0	2	3	1	2		0
1623019.0	2	5	1	2		0
1623019.0	2	6	1	2		0
1623019.0	2	7	1	2		0
1623019.0	2	8	1	2		0
1623019.0	2	9	1	2		0
1623019.0	2	10	1	2		0
1623019.0	2	11	1	2		0
1623019.0	2	12	1	2		0
1623039.0	1	1	1	1	4	5
1623039.0	1	2	1	2		5
1623039.0	1	3	1	1	4	5
1623039.0	1	5	1	2		5
1623039.0	1	6	1	2		5
1623039.0	1	7	1	2		5
1623039.0	1	8	1	2		5
1623039.0	1	9	1	2		5
1623039.0	1	10	1	2		5
1623039.0	1	11	1	2		5
1623039.0	1	12	1	2		5
1623026.0	1	1	1	1	1	2
1623026.0	1	2	1	2		2
1623026.0	1	3	1	1	2	2
1623026.0	1	5	1	2		2
1623026.0	1	6	1	1	1	2
1623026.0	1	11	1	2		2
1623005.0	2	1	1	1	3	0
1623005.0	2	2	1	2		0
1623005.0	2	3	1	2		0
1623005.0	2	6	1	2		0
1623012.0	1	1	1	1	1	3
1623012.0	1	2	1	1	4	3
1623012.0	1	3	1	1	2	3
1623012.0	1	4	1	2		3
1623012.0	1	5	1	1	2	3
1623012.0	1	6	1	1	1	3
1623012.0	1	7	1	2		3
1623012.0	1	8	1	2		3
1623012.0	1	9	1	2		3
1623012.0	1	10	1	2		3
1623012.0	1	11	1	1	1	3
1623012.0	1	12	1	1	4	3
1623064.0	1	1	1	1	1	0
1623064.0	1	2	1	2		0
1623064.0	1	3	1	2		0
1623064.0	1	4	1	2		0
1623064.0	1	5	1	2		0
1623064.0	1	6	1	1	2	0
1623064.0	1	7	1	2		0
1623064.0	1	8	1	2		0
1623064.0	1	10	1	2		0
1623064.0	1	11	1	2		0
1623046.0	1	1	1	1	1	0
1623046.0	1	2	1	2		0
1623046.0	1	3	1	2		0
1623046.0	1	5	1	2		0
1623046.0	1	6	1	2		0
1623046.0	1	10	1	2		0
1623046.0	1	11	1	2		0
1623067.0	1	1	1	1	1	1
1623067.0	1	2	1	2		1
1623067.0	1	3	1	2		1
1623067.0	1	6	1	2		1
1623067.0	1	11	1	2		1
1624023.0	2	1	1	1	2	3
1624023.0	2	2	1	1	4	3
1624023.0	2	6	1	1	3	3
1624023.0	2	10	1	2		3
1624023.0	2	11	1	2		3
1624029.0	1	1	1	1	1	0
1624029.0	1	2	1	1	4	0
1624029.0	1	3	1	1	8	0
1624029.0	1	4	1	2		0
1624029.0	1	5	1	1	4	0
1624029.0	1	6	1	1	2	0
1624029.0	1	7	1	2		0
1624029.0	1	8	1	1	1	0
1624029.0	1	10	1	2		0
1624029.0	1	11	1	1	1	0
1624036.0	1	1	1	1	1	3
1624036.0	1	2	1	2		3
1624036.0	1	3	1	2		3
1624036.0	1	4	1	2		3
1624036.0	1	5	1	2		3
1624036.0	1	6	1	2		3
1624036.0	1	7	1	2		3
1624036.0	1	8	1	2		3
1624036.0	1	10	1	2		3
1624036.0	1	11	1	2		3
1624036.0	1	12	1	2		3
1624016.0	1	1	1	2		4
1624016.0	1	2	1	1	4	4
1624016.0	1	3	1	1	2	4
1624016.0	1	5	1	1	99	4
1624016.0	1	6	1	1	4	4
1624016.0	1	7	1	2		4
1624016.0	1	8	1	2		4
1624016.0	1	10	1	1	2	4
1624016.0	1	11	1	2		4
1624009.0	2	1	1	1	3	3
1624009.0	2	2	1	1	4	3
1624009.0	2	3	1	2		3
1624009.0	2	5	1	2		3
1624009.0	2	6	1	2		3
1624009.0	2	7	1	2		3
1624009.0	2	8	1	2		3
1624009.0	2	9	1	2		3
1624009.0	2	10	1	2		3
1624009.0	2	11	1	2		3
1624009.0	2	12	1	2		3
1624002.0	1	1	1	1	3	4
1624002.0	1	2	1	2		4
1624002.0	1	3	1	1	4	4
1624002.0	1	6	1	1	2	4
1624002.0	1	7	1	2		4
1624002.0	1	8	1	2		4
1624002.0	1	10	1	1	4	4
1624002.0	1	11	1	1	4	4
1624043.0	2	1	1	2		1
1624043.0	2	2	1	1	7	1
1624043.0	2	3	1	2		1
1624043.0	2	4	1	2		1
1624043.0	2	11	1	2		1
1624050.0	2	1	1	1	3	1
1624050.0	2	6	1	1	5	1
1624050.0	2	11	1	1	4	1
1624057.0	1	1	1	1	3	2
1624057.0	1	3	1	1	3	2
1624063.0	3	1	1	1	2	5
1624063.0	3	2	1	2		5
1624063.0	3	3	1	1	2	5
1624063.0	3	5	1	2		5
1624063.0	3	6	1	1	1	5
1624063.0	3	7	1	2		5
1624063.0	3	8	1	2		5
1624063.0	3	9	1	2		5
1624063.0	3	10	1	2		5
1624063.0	3	11	1	1	1	5
1624063.0	3	12	1	2		5
1625029.0	2	1	1	1	4	3
1625029.0	2	2	1	2		3
1625029.0	2	3	1	2		3
1625029.0	2	6	1	1	4	3
1625029.0	2	11	1	2		3
1625007.0	1	2	1	1	4	0
1625007.0	1	3	1	2		0
1625007.0	1	6	1	2		0
1625048.0	1	1	1	1	2	0
1625048.0	1	2	1	2		0
1625048.0	1	3	1	2		0
1625048.0	1	5	1	2		0
1625048.0	1	6	1	2		0
1625048.0	1	11	1	2		0
1625041.0	2	1	1	1	2	0
1625041.0	2	3	1	1	8	0
1625041.0	2	5	1	1	8	0
1625041.0	2	6	1	1	8	0
1625041.0	2	11	1	1	8	0
1625004.0	1	1	1	1	4	4
1625004.0	1	2	1	2		4
1625004.0	1	3	1	1	3	4
1625004.0	1	4	1	2		4
1625004.0	1	5	1	2		4
1625004.0	1	6	1	2		4
1625004.0	1	7	1	2		4
1625004.0	1	8	1	2		4
1625004.0	1	9	1	2		4
1625004.0	1	10	1	2		4
1625004.0	1	11	1	2		4
1625004.0	1	12	1	2		4
1625010.0	1	1	1	2		2
1625010.0	1	2	1	1	3	2
1625010.0	1	3	1	2		2
1625010.0	1	5	1	2		2
1626012.0	1	1	1	1	4	0
1626026.0	1	1	1	1	1	1
1626026.0	1	2	1	1	4	1
1626026.0	1	3	1	1	1	1
1626026.0	1	5	1	2		1
1626026.0	1	6	1	1	4	1
1626026.0	1	7	1	1	4	1
1626026.0	1	8	1	2		1
1626026.0	1	10	1	2		1
1626026.0	1	11	1	1	1	1
1626005.0	1	1	1	1	3	2
1626005.0	1	2	1	1	4	2
1626005.0	1	3	1	1	3	2
1626005.0	1	5	1	2		2
1626005.0	1	6	1	2		2
1626005.0	1	11	1	2		2
1626019.0	2	1	1	1	3	2
1626019.0	2	2	1	2		2
1626019.0	2	6	1	2		2
1626019.0	2	10	1	2		2
1626019.0	2	11	1	2		2
1626054.0	1	1	1	1	3	0
1626054.0	1	2	1	2		0
1626054.0	1	3	1	2		0
1626054.0	1	6	1	2		0
1626054.0	1	11	1	2		0
1626047.0	1	1	1	1	1	1
1626047.0	1	2	1	1	5	1
1626047.0	1	3	1	1	2	1
1626047.0	1	5	1	1	2	1
1626047.0	1	6	1	1	1	1
1626047.0	1	11	1	1	1	1
1626061.0	1	1	1	1	1	0
1626061.0	1	2	1	1	6	0
1626061.0	1	3	1	1	2	0
1626061.0	1	5	1	1	2	0
1626061.0	1	6	1	1	1	0
1626061.0	1	9	1	1	4	0
1626061.0	1	11	1	1	1	0
1626068.0	1	1	1	1	1	1
1626068.0	1	2	1	1	6	1
1626068.0	1	3	1	1	4	1
1626068.0	1	5	1	2		1
1626068.0	1	6	1	1	1	1
1626068.0	1	7	1	2		1
1626068.0	1	11	1	2		1
1626040.0	2	1	1	1	1	0
1626040.0	2	2	1	1	4	0
1626040.0	2	4	1	2		0
1626040.0	2	5	1	2		0
1626040.0	2	6	1	1	1	0
1626040.0	2	10	1	2		0
1626040.0	2	11	1	2		0
1627076.0	1	1	1	1	2	2
1627076.0	1	2	1	2		2
1627076.0	1	3	1	2		2
1627076.0	1	5	1	2		2
1627076.0	1	6	1	2		2
1627076.0	1	8	1	2		2
1627076.0	1	11	1	1	8	2
1627053.0	3	1	1	1	1	1
1627053.0	3	2	1	1	4	1
1627053.0	3	3	1	1	2	1
1627053.0	3	4	1	2		1
1627053.0	3	5	1	1	8	1
1627053.0	3	6	1	1	2	1
1627053.0	3	7	1	2		1
1627053.0	3	8	1	2		1
1627053.0	3	11	1	1	2	1
1627053.0	3	12	1	2		1
1627068.0	1	1	1	1	1	0
1627068.0	1	2	1	1	4	0
1627068.0	1	3	1	1	2	0
1627068.0	1	4	1	2		0
1627068.0	1	5	1	1	8	0
1627068.0	1	6	1	1	8	0
1627068.0	1	7	1	2		0
1627068.0	1	8	1	2		0
1627068.0	1	11	1	1	8	0
1627044.0	2	1	1	1	2	1
1627044.0	2	2	1	1	8	1
1627044.0	2	3	1	1	2	1
1627044.0	2	5	1	2		1
1627044.0	2	6	1	2		1
1627044.0	2	8	1	2		1
1627044.0	2	11	1	1	8	1
1627037.0	2	1	1	1	2	0
1627037.0	2	2	1	2		0
1627037.0	2	3	1	2		0
1627037.0	2	4	1	2		0
1627037.0	2	5	1	2		0
1627037.0	2	6	1	2		0
1627037.0	2	8	1	2		0
1627037.0	2	9	1	2		0
1627037.0	2	10	1	2		0
1627037.0	2	11	1	2		0
1627045.0	2	1	1	1	3	1
1627045.0	2	2	1	2		1
1627045.0	2	3	1	2		1
1627045.0	2	4	1	2		1
1627045.0	2	5	1	2		1
1627045.0	2	8	1	2		1
1627014.0	1	1	1	1	1	0
1627014.0	1	2	1	1	1	0
1627014.0	1	3	1	1	2	0
1627014.0	1	4	1	1	2	0
1627014.0	1	5	1	2		0
1627014.0	1	6	1	2		0
1627014.0	1	7	1	2		0
1627014.0	1	8	1	2		0
1627014.0	1	9	1	2		0
1627014.0	1	11	1	2		0
1627014.0	1	12	1	2		0
1627006.0	2	1	1	1	2	0
1627006.0	2	2	1	1	2	0
1627006.0	2	3	1	1	3	0
1627006.0	2	4	1	1	4	0
1627006.0	2	5	1	1	2	0
1627006.0	2	6	1	2		0
1627006.0	2	7	1	2		0
1627006.0	2	8	1	2		0
1627006.0	2	9	1	1	4	0
1627006.0	2	11	1	2		0
1627006.0	2	12	1	1	4	0
1627029.0	2	1	1	1	3	3
1627029.0	2	2	1	1	4	3
1627029.0	2	3	1	2		3
1627029.0	2	4	1	2		3
1627029.0	2	5	1	2		3
1627029.0	2	6	1	2		3
1627029.0	2	7	1	2		3
1627029.0	2	8	1	2		3
1627029.0	2	9	1	2		3
1627029.0	2	12	1	2		3
1627022.0	2	1	1	1	2	0
1627022.0	2	2	1	1	4	0
1627022.0	2	3	1	2		0
1627022.0	2	4	1	2		0
1627022.0	2	5	1	1	2	0
1627022.0	2	6	1	1	2	0
1627022.0	2	7	1	2		0
1627022.0	2	8	1	2		0
1627022.0	2	9	1	2		0
1627022.0	2	10	1	2		0
1627022.0	2	11	1	1	3	0
1627022.0	2	12	1	2		0
1628039.0	1	1	1	1	3	0
1628039.0	1	2	1	1	3	0
1628039.0	1	3	1	1	3	0
1628039.0	1	4	1	2		0
1628039.0	1	5	1	2		0
1628039.0	1	6	1	1	2	0
1628039.0	1	7	1	2		0
1628039.0	1	8	1	2		0
1628039.0	1	9	1	2		0
1628039.0	1	10	1	2		0
1628039.0	1	11	1	2		0
1628039.0	1	12	1	2		0
1628030.0	1	1	1	1	2	0
1628030.0	1	2	1	2		0
1628030.0	1	3	1	2		0
1628030.0	1	5	1	2		0
1628030.0	1	10	1	2		0
1628030.0	1	11	1	2		0
1628024.0	1	1	1	2		0
1628024.0	1	2	1	2		0
1628024.0	1	3	1	1	3	0
1628024.0	1	5	1	2		0
1628024.0	1	6	1	1	2	0
1628024.0	1	11	1	2		0
1628061.0	1	1	1	1	2	0
1628061.0	1	2	1	1	4	0
1628061.0	1	3	1	2		0
1628061.0	1	5	1	2		0
1628061.0	1	6	1	2		0
1628061.0	1	7	1	2		0
1628061.0	1	8	1	2		0
1628061.0	1	11	1	2		0
1628042.0	1	1	1	1	1	0
1628042.0	1	2	1	1	8	0
1628042.0	1	3	1	1	2	0
1628042.0	1	4	1	2		0
1628042.0	1	5	1	2		0
1628042.0	1	6	1	2		0
1628042.0	1	7	1	2		0
1628042.0	1	8	1	2		0
1628042.0	1	11	1	2		0
1628006.0	1	1	1	1	2	1
1628006.0	1	2	1	1	4	1
1628006.0	1	3	1	1	2	1
1628006.0	1	5	1	2		1
1628006.0	1	6	1	2		1
1628006.0	1	11	1	1	8	1
1628018.0	1	1	1	2		0
1628018.0	1	2	1	2		0
1628018.0	1	3	1	1	2	0
1628018.0	1	5	1	2		0
1628018.0	1	6	1	2		0
1628018.0	1	11	1	2		0
1628003.0	1	1	1	1	1	2
1628003.0	1	2	1	1	4	2
1628003.0	1	3	1	2		2
1628003.0	1	5	1	2		2
1628003.0	1	6	1	1	8	2
1628003.0	1	8	1	2		2
1628003.0	1	11	1	1	8	2
718058.0	1	1	1	1	2	0
718058.0	1	3	1	1	1	0
718058.0	1	6	1	2		0
718040.0	1	1	1	1	1	0
718040.0	1	2	1	1	4	0
718040.0	1	3	1	1	2	0
718040.0	1	4	1	2		0
718040.0	1	5	1	1	2	0
718040.0	1	6	1	1	2	0
718040.0	1	7	1	2		0
718040.0	1	8	1	2		0
718040.0	1	9	1	2		0
718040.0	1	11	1	1	1	0
718040.0	1	12	1	2		0
718025.0	1	1	1	1	2	5
718025.0	1	2	1	1	8	5
718025.0	1	3	1	2		5
718025.0	1	5	1	2		5
718025.0	1	6	1	2		5
718025.0	1	11	1	2		5
718015.0	1	1	1	2		0
718015.0	1	2	1	2		0
718015.0	1	3	1	2		0
718015.0	1	5	1	2		0
718015.0	1	6	1	2		0
718015.0	1	11	1	2		0
718021.0	1	1	1	1	2	5
718021.0	1	2	1	2		5
718021.0	1	3	1	1	8	5
718021.0	1	5	1	2		5
718021.0	1	6	1	1	8	5
718021.0	1	11	1	2		5
718003.0	1	1	1	2		5
718003.0	1	2	1	2		5
718003.0	1	3	1	2		5
718003.0	1	5	1	2		5
718003.0	1	6	1	2		5
718003.0	1	11	1	2		5
718033.0	2	1	1	2		0
718033.0	2	2	1	2		0
718033.0	2	3	1	2		0
718033.0	2	6	1	2		0
718033.0	2	11	1	2		0
202102.0	1	1	1	2		0
202102.0	1	2	1	2		0
202102.0	1	3	1	2		0
202102.0	1	11	1	2		0
202090.0	1	1	1	2		3
202090.0	1	3	1	2		3
202090.0	1	5	1	2		3
202090.0	1	6	1	1	3	3
202090.0	1	11	1	2		3
202114.0	1	1	1	2		0
202114.0	1	2	1	2		0
202063.0	1	1	1	1	2	4
202063.0	1	2	1	2		4
202063.0	1	3	1	2		4
202063.0	1	6	1	2		4
202063.0	1	11	1	2		4
202016.0	1	1	1	1	8	0
202016.0	1	2	1	2		0
202016.0	1	3	1	2		0
202016.0	1	5	1	2		0
202016.0	1	6	1	1	1	0
202016.0	1	7	1	2		0
202016.0	1	8	1	2		0
202016.0	1	10	1	2		0
202016.0	1	11	1	2		0
202053.0	1	1	1	1	5	0
202053.0	1	2	1	2		0
202053.0	1	3	1	2		0
202053.0	1	5	1	2		0
202053.0	1	6	1	2		0
202053.0	1	10	1	2		0
202053.0	1	11	1	2		0
202053.0	1	12	1	2		0
1426039.0	1	1	1	1	2	5
1426039.0	1	2	1	2		5
1426039.0	1	3	1	1	2	5
1426039.0	1	5	1	2		5
1426039.0	1	6	1	2		5
1426039.0	1	11	1	2		5
1426054.0	2	1	1	2		0
1426054.0	2	2	1	2		0
1426054.0	2	3	1	2		0
1426054.0	2	5	1	1	99	0
1426054.0	2	6	1	1	1	0
1426054.0	2	7	1	2		0
1426054.0	2	8	1	2		0
1426054.0	2	9	1	2		0
1426054.0	2	10	1	2		0
1426054.0	2	11	1	2		0
1426054.0	2	12	1	2		0
1426001.0	1	1	1	1	8	0
1426001.0	1	11	1	2		0
1426046.0	1	1	1	2		0
1426046.0	1	3	1	2		0
1426046.0	1	5	1	2		0
1426046.0	1	6	1	2		0
1426046.0	1	11	1	2		0
1427002.0	2	1	1	1	2	1
1427002.0	2	2	1	1	6	1
1427002.0	2	3	1	1	2	1
1427002.0	2	5	1	2		1
1427002.0	2	6	1	1	1	1
1427002.0	2	10	1	2		1
1427002.0	2	11	1	2		1
1427015.0	1	1	1	1	1	0
1427015.0	1	2	1	1	3	0
1427015.0	1	3	1	1	2	0
1427015.0	1	4	1	2		0
1427015.0	1	5	1	2		0
1427015.0	1	6	1	2		0
1427015.0	1	7	1	2		0
1427015.0	1	8	1	2		0
1427015.0	1	9	1	2		0
1427015.0	1	10	1	2		0
1427015.0	1	11	1	2		0
1427015.0	1	12	1	2		0
1427053.0	1	1	1	2		0
1427053.0	1	2	1	2		0
1427053.0	1	5	1	2		0
1427053.0	1	6	1	2		0
1427053.0	1	11	1	2		0
1427066.0	1	1	1	1	1	0
1427066.0	1	2	1	2		0
1427066.0	1	3	1	1	1	0
1427066.0	1	5	1	1	2	0
1427066.0	1	6	1	1	1	0
1427066.0	1	10	1	2		0
1427066.0	1	11	1	2		0
1427066.0	1	12	1	2		0
1427105.0	1	1	1	1	2	0
1427105.0	1	2	1	2		0
1427105.0	1	3	1	2		0
1427105.0	1	5	1	2		0
1427105.0	1	6	1	2		0
1427105.0	1	7	1	2		0
1427105.0	1	10	1	2		0
1427105.0	1	11	1	2		0
1427092.0	2	1	1	1	8	0
1427092.0	2	2	1	2		0
1427092.0	2	3	1	2		0
1427092.0	2	5	1	2		0
1427092.0	2	6	1	2		0
1427092.0	2	11	1	2		0
1427028.0	2	1	1	1	8	1
1427028.0	2	2	1	2		1
1427028.0	2	3	1	2		1
1427028.0	2	5	1	2		1
1427028.0	2	6	1	2		1
1427028.0	2	11	1	2		1
1427079.0	1	1	1	1	4	1
1427079.0	1	2	1	2		1
1427079.0	1	3	1	1	8	1
1427079.0	1	5	1	2		1
1427079.0	1	6	1	2		1
1427079.0	1	7	1	2		1
1427079.0	1	8	1	2		1
1427079.0	1	10	1	2		1
1427079.0	1	11	1	2		1
1427118.0	1	1	1	1	99	0
1427118.0	1	2	1	2		0
1427118.0	1	5	1	2		0
1427118.0	1	6	1	2		0
1427118.0	1	11	1	2		0
1428132.0	1	1	1	1	1	0
1428132.0	1	2	1	1	5	0
1428132.0	1	3	1	1	3	0
1428132.0	1	5	1	2		0
1428132.0	1	6	1	2		0
1428132.0	1	11	1	2		0
1428104.0	2	1	1	2		0
1428104.0	2	2	1	2		0
1428104.0	2	11	1	2		0
1428053.0	1	1	1	2		1
1428053.0	1	2	1	2		1
1428053.0	1	3	1	2		1
1428053.0	1	5	1	1	8	1
1428053.0	1	6	1	2		1
1428053.0	1	7	1	2		1
1428053.0	1	8	1	2		1
1428053.0	1	10	1	2		1
1428053.0	1	11	1	2		1
1428123.0	1	1	1	1	2	0
1428123.0	1	2	1	2		0
1428123.0	1	3	1	1	3	0
1428123.0	1	5	1	2		0
1428123.0	1	6	1	2		0
1428123.0	1	11	1	1	8	0
1428062.0	1	1	1	1	1	5
1428062.0	1	2	1	1	4	5
1428062.0	1	3	1	2		5
1428062.0	1	5	1	2		5
1428062.0	1	6	1	1	8	5
1428062.0	1	10	1	2		5
1428062.0	1	11	1	2		5
1428076.0	2	1	1	1	1	5
1428076.0	2	2	1	2		5
1428076.0	2	3	1	2		5
1428076.0	2	5	1	2		5
1428076.0	2	6	1	1	1	5
1428076.0	2	11	1	2		5
1428076.0	2	12	1	2		5
210047.0	3	1	1	1	1	3
210047.0	3	2	1	1	5	3
210047.0	3	3	1	1	2	3
210047.0	3	5	1	2		3
210047.0	3	6	1	1	1	3
210047.0	3	7	1	2		3
210047.0	3	8	1	2		3
210047.0	3	10	1	2		3
210047.0	3	11	1	2		3
210047.0	3	12	1	2		3
210084.0	1	1	1	2		0
210084.0	1	2	1	2		0
210084.0	1	3	1	1	3	0
210084.0	1	4	1	2		0
210109.0	1	1	1	2		0
210109.0	1	2	1	2		0
210109.0	1	3	1	2		0
210109.0	1	11	1	2		0
210011.0	1	1	1	2		0
210011.0	1	2	1	1	8	0
210011.0	1	3	1	1	8	0
210011.0	1	5	1	2		0
210011.0	1	6	1	2		0
210011.0	1	11	1	2		0
210051.0	1	1	1	2		0
210051.0	1	2	1	2		0
210051.0	1	3	1	1	3	0
210051.0	1	5	1	2		0
210051.0	1	6	1	2		0
210051.0	1	7	1	2		0
210051.0	1	8	1	2		0
210051.0	1	10	1	2		0
210051.0	1	11	1	2		0
210060.0	1	1	1	2		2
210060.0	1	2	1	1	4	2
210035.0	2	1	1	1	8	2
210035.0	2	2	1	1	8	2
210035.0	2	3	1	1	1	2
210035.0	2	5	1	2		2
210035.0	2	6	1	2		2
210035.0	2	7	1	2		2
210035.0	2	8	1	2		2
210035.0	2	10	1	2		2
210035.0	2	11	1	2		2
210097.0	3	1	1	1	2	2
210097.0	3	2	1	1	6	2
210097.0	3	3	1	1	3	2
210097.0	3	5	1	2		2
210097.0	3	6	1	1	2	2
210097.0	3	8	1	2		2
210097.0	3	11	1	2		2
211071.0	1	1	1	1	8	2
211071.0	1	2	1	2		2
211071.0	1	3	1	2		2
211021.0	1	1	1	2		0
211021.0	1	2	1	2		0
211021.0	1	3	1	1	4	0
211021.0	1	5	1	2		0
211021.0	1	6	1	2		0
211021.0	1	7	1	2		0
211021.0	1	8	1	2		0
211021.0	1	11	1	2		0
211051.0	1	1	1	1	8	3
211051.0	1	2	1	1	8	3
211051.0	1	3	1	2		3
211051.0	1	5	1	2		3
211051.0	1	6	1	2		3
211051.0	1	7	1	2		3
211051.0	1	8	1	2		3
211051.0	1	10	1	1	8	3
211051.0	1	11	1	2		3
211001.0	1	1	1	2		1
211001.0	1	2	1	1	5	1
211001.0	1	3	1	1	8	1
211001.0	1	5	1	2		1
211001.0	1	6	1	2		1
211001.0	1	8	1	2		1
211001.0	1	10	1	2		1
211001.0	1	11	1	2		1
211081.0	1	1	1	2		0
211081.0	1	4	1	2		0
211081.0	1	5	1	2		0
211081.0	1	6	1	2		0
211081.0	1	11	1	2		0
265040.0	2	1	1	2		5
265040.0	2	2	1	2		5
265040.0	2	3	1	1	2	5
265040.0	2	4	1	2		5
265040.0	2	5	1	2		5
265040.0	2	6	1	2		5
265040.0	2	7	1	2		5
265040.0	2	8	1	2		5
265040.0	2	11	1	2		5
265005.0	1	1	1	1	1	5
265005.0	1	2	1	1	4	5
265005.0	1	3	1	2		5
265005.0	1	4	1	2		5
265005.0	1	5	1	2		5
265005.0	1	6	1	2		5
265005.0	1	7	1	2		5
265005.0	1	8	1	2		5
265005.0	1	9	1	2		5
265005.0	1	11	1	2		5
265044.0	2	1	1	1	1	5
265044.0	2	2	1	2		5
265044.0	2	3	1	1	2	5
265044.0	2	5	1	2		5
265044.0	2	6	1	1	4	5
265044.0	2	11	1	2		5
266063.0	1	1	1	2		1
266063.0	1	2	1	1	99	1
266063.0	1	3	1	1	2	1
266063.0	1	6	1	2		1
266063.0	1	11	1	2		1
266028.0	1	1	1	1	1	4
266028.0	1	2	1	2		4
266028.0	1	3	1	1	8	4
266028.0	1	5	1	2		4
266028.0	1	6	1	1	2	4
266028.0	1	10	1	2		4
266028.0	1	11	1	2		4
266070.0	1	1	1	2		0
266070.0	1	2	1	2		0
266070.0	1	3	1	2		0
266049.0	1	1	1	2		0
266049.0	1	2	1	2		0
266049.0	1	3	1	2		0
266049.0	1	5	1	2		0
266049.0	1	6	1	2		0
266049.0	1	11	1	2		0
266007.0	1	1	1	1	1	3
266007.0	1	2	1	2		3
266007.0	1	3	1	1	8	3
266007.0	1	4	1	2		3
266007.0	1	5	1	2		3
266007.0	1	6	1	1	1	3
266007.0	1	7	1	2		3
266007.0	1	8	1	2		3
266007.0	1	9	1	2		3
266007.0	1	10	1	1	8	3
266007.0	1	11	1	2		3
266007.0	1	12	1	2		3
266035.0	1	1	1	2		2
266035.0	1	2	1	2		2
266035.0	1	3	1	1	4	2
266035.0	1	5	1	1	8	2
266035.0	1	6	1	1	8	2
266035.0	1	7	1	1	3	2
266035.0	1	8	1	1	2	2
266035.0	1	9	1	1	4	2
266035.0	1	10	1	2		2
266035.0	1	11	1	2		2
266035.0	1	12	1	2		2
1475099.0	1	1	1	1	2	0
1475099.0	1	2	1	2		0
1475099.0	1	3	1	1	2	0
1475099.0	1	4	1	1	8	0
1475099.0	1	5	1	2		0
1475099.0	1	6	1	2		0
1475099.0	1	7	1	2		0
1475099.0	1	8	1	2		0
1475099.0	1	9	1	2		0
1475099.0	1	10	1	2		0
1475099.0	1	11	1	2		0
1475099.0	1	12	1	1	8	0
1475085.0	1	1	1	2		0
1475085.0	1	2	1	2		0
1475085.0	1	3	1	1	8	0
1475085.0	1	5	1	2		0
1475085.0	1	6	1	2		0
1475085.0	1	11	1	2		0
1475071.0	2	1	1	1	1	1
1475071.0	2	2	1	2		1
1475071.0	2	3	1	1	2	1
1475071.0	2	5	1	1	2	1
1475071.0	2	6	1	2		1
1475071.0	2	7	1	1	2	1
1475071.0	2	8	1	1	2	1
1475071.0	2	10	1	2		1
1475071.0	2	11	1	2		1
1475028.0	1	1	1	1	1	0
1475028.0	1	2	1	1	5	0
1475028.0	1	3	1	1	3	0
1475028.0	1	5	1	2		0
1475028.0	1	6	1	1	1	0
1475028.0	1	7	1	2		0
1475028.0	1	8	1	2		0
1475028.0	1	11	1	2		0
1475113.0	2	1	1	1	2	0
1475113.0	2	2	1	2		0
1475113.0	2	3	1	1	2	0
1475113.0	2	4	1	2		0
1475113.0	2	5	1	1	2	0
1475113.0	2	6	1	1	2	0
1475113.0	2	7	1	2		0
1475113.0	2	8	1	2		0
1475113.0	2	9	1	2		0
1475113.0	2	10	1	2		0
1475113.0	2	11	1	2		0
1475113.0	2	12	1	2		0
1475014.0	1	1	1	1	2	5
1475014.0	1	2	1	2		5
1475014.0	1	3	1	1	3	5
1475014.0	1	5	1	1	1	5
1475014.0	1	6	1	2		5
1475014.0	1	11	1	1	2	5
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475056.0	1	99	2			0
1475042.0	1	1	1	1	3	0
1475042.0	1	2	1	2		0
1475042.0	1	4	1	2		0
1475042.0	1	5	1	2		0
1475042.0	1	6	1	2		0
1475042.0	1	7	1	2		0
1475042.0	1	8	1	2		0
1475042.0	1	9	1	2		0
1475042.0	1	10	1	2		0
1475042.0	1	11	1	2		0
1475042.0	1	12	1	2		0
