hhid	pid	mpesa_user	service	mpesa_service_importance	mpesa_service_freq
1395029.0	2	1	4	1	4
1395033.0	2	1	4	1	8
1395033.0	2	1	3	2	8
1395033.0	2	1	8	3	8
1395014.0	2	2	4	1	5
1395009.0	2	1	4	1	2
1395009.0	2	1	7	2	4
1395009.0	2	1	1	3	4
1395009.0	2	1	8	4	4
1395043.0	2	1	1	1	8
1395043.0	2	1	4	2	8
1395043.0	2	1	2	3	8
1395043.0	2	1	3	4	8
1395043.0	2	1	7	5	8
1395043.0	2	1	8	6	4
1395024.0	2	1	4	1	4
1397025.0	2	2	4	1	4
1397045.0	2	1	3	1	4
1397045.0	2	1	4	2	4
1397085.0	2	1	4	1	8
1399057.0	2	1	3	1	4
1399057.0	2	1	4	2	5
1399057.0	2	1	1	3	2
1399057.0	2	1	2	4	2
1399057.0	2	1	7	5	4
1399057.0	2	1	8	6	4
1399017.0	2	1	3	1	4
1399041.0	2	1	3	1	4
1399041.0	2	1	4	2	8
1401046.0	2	1	4	1	5
1401038.0	2	1	4	1	4
1401038.0	2	1	3	2	4
1402085.0	2	1	3	1	4
1402085.0	2	1	4	2	4
1402073.0	2	1	3	1	4
1402073.0	2	1	4	2	8
1398003.0	2	1	4	1	8
1398003.0	2	1	3	2	8
1398003.0	2	1	1	3	1
1398003.0	2	1	2	4	8
1398003.0	2	1	8	5	4
1398081.0	2	1	3	1	4
1398081.0	2	1	4	2	5
1398081.0	2	1	1	3	4
1398081.0	2	1	2	4	4
1398081.0	2	1	7	5	4
1398081.0	2	1	8	6	4
138107.0	2	1	3	1	4
138107.0	2	1	4	2	4
138009.0	2	1	3	1	4
138009.0	2	1	4	2	4
138009.0	2	1	8	3	4
138009.0	2	1	1	4	5
138009.0	2	1	2	5	6
1407084.0	2	2	3	1	6
1407064.0	2	1	7	1	2
1407064.0	2	1	2	2	4
1407064.0	2	1	1	3	4
1407064.0	2	1	3	4	8
1407064.0	2	1	4	5	8
1407064.0	2	1	8	6	4
1408086.0	2	1	3	1	5
1408086.0	2	1	4	2	5
1408086.0	2	1	7	3	5
1409027.0	2	1	4	1	8
1409027.0	2	1	3	2	8
1409027.0	2	1	7	3	4
1413004.0	2	1	2	0	6
1413004.0	2	1	8	0	4
1413004.0	2	1	4	1	5
1413004.0	2	1	3	2	5
1413004.0	2	1	1	3	5
1413069.0	2	1	4	1	8
1413096.0	2	1	1	1	3
1413096.0	2	1	4	2	8
1413096.0	2	1	3	3	8
1413096.0	2	1	8	4	4
1414160.0	2	1	3	1	5
1485046.0	2	1	2	0	6
1485046.0	2	1	8	0	4
1485046.0	2	1	3	1	5
1485046.0	2	1	1	2	5
1485030.0	2	1	4	1	4
1485030.0	2	1	3	2	4
1485030.0	2	1	1	3	4
1485030.0	2	1	8	4	4
1487103.0	2	1	4	1	3
1487103.0	2	1	3	2	4
1488016.0	2	1	3	1	4
1488016.0	2	1	4	2	8
1488016.0	2	1	7	3	4
1488016.0	2	1	1	4	4
1488016.0	2	1	8	5	4
1490042.0	2	1	4	1	2
1490042.0	2	1	3	2	5
1490042.0	2	1	1	3	6
1490042.0	2	1	8	4	4
290001.0	2	1	4	1	5
290001.0	2	1	3	2	5
290001.0	2	1	1	3	5
290001.0	2	1	2	4	6
290001.0	2	1	8	5	4
291057.0	2	1	8	0	4
291057.0	2	1	4	1	6
291057.0	2	1	1	2	4
291057.0	2	1	5	3	8
1495019.0	2	1	7	1	8
1495019.0	2	1	4	2	8
1495019.0	2	1	8	3	4
1495019.0	2	1	1	4	5
1495019.0	2	1	2	5	8
1495019.0	2	1	3	6	4
1495006.0	2	1	4	1	4
1495006.0	2	1	3	2	8
1495071.0	2	1	1	0	5
1495071.0	2	1	2	0	6
1495071.0	2	1	4	1	5
1496011.0	2	2	4	1	8
1497006.0	2	1	8	1	4
1497041.0	2	1	4	1	4
1497041.0	2	1	3	2	4
1498010.0	2	1	4	1	8
1503081.0	2	1	7	1	4
1503081.0	2	1	4	2	4
1503081.0	2	1	3	3	4
1503081.0	2	1	1	4	2
1503081.0	2	1	2	5	3
1503081.0	2	1	8	6	4
1504073.0	2	1	7	1	4
1504073.0	2	1	3	2	8
1504073.0	2	1	4	3	4
1504083.0	2	1	4	1	8
1504083.0	2	1	1	2	8
1504083.0	2	1	8	3	4
1507028.0	2	1	1	1	8
1507028.0	2	1	3	2	8
1507028.0	2	1	4	3	8
1507028.0	2	1	8	4	4
1512009.0	2	1	3	1	8
1512005.0	2	1	3	1	4
1512005.0	2	1	4	2	8
1500094.0	2	1	4	1	5
1525002.0	2	1	3	1	5
1526011.0	2	2	4	1	4
1526011.0	2	2	1	2	2
1526011.0	2	2	8	3	4
1526106.0	2	1	3	1	5
1526106.0	2	1	4	2	5
1526043.0	2	2	4	1	5
1533019.0	2	1	3	1	4
1533019.0	2	1	8	2	4
1533019.0	2	1	1	3	3
1533109.0	2	2	4	1	8
1533007.0	2	1	1	1	2
1533007.0	2	1	4	2	8
1533007.0	2	1	8	3	4
1540065.0	2	2	3	1	6
1649041.0	2	1	1	1	2
1649041.0	2	1	2	2	2
1649041.0	2	1	3	3	4
1649041.0	2	1	4	4	4
1649041.0	2	1	7	5	4
1649041.0	2	1	8	6	4
1650061.0	2	2	4	1	8
1652016.0	2	1	3	1	4
1652016.0	2	1	1	2	4
1652016.0	2	1	8	3	4
1652008.0	2	1	2	0	6
1652008.0	2	1	8	0	4
1652008.0	2	1	4	1	5
1652008.0	2	1	1	2	5
1652050.0	2	1	3	1	8
1655063.0	2	1	7	1	8
1655063.0	2	1	1	2	8
1655063.0	2	1	4	3	8
1655063.0	2	1	3	4	8
1655063.0	2	1	8	5	4
1655049.0	2	1	7	1	8
1655049.0	2	1	4	2	8
1655049.0	2	1	3	3	8
1656012.0	2	1	4	1	4
1656012.0	2	1	3	2	4
1656053.0	2	1	1	1	1
1656053.0	2	1	3	2	8
1656053.0	2	1	2	3	2
1656053.0	2	1	8	4	4
1656133.0	2	1	7	1	8
1656133.0	2	1	3	2	8
1656133.0	2	1	4	3	8
1656133.0	2	1	8	4	4
1656133.0	2	1	1	5	8
1744070.0	2	1	4	1	4
1661049.0	2	1	4	1	8
1661003.0	2	2	3	1	5
1661007.0	2	1	3	1	4
1661007.0	2	1	4	2	5
1661042.0	2	1	3	1	4
1661042.0	2	1	4	2	4
1662172.0	2	1	4	1	4
1662172.0	2	1	3	2	4
1662172.0	2	1	1	3	4
1662172.0	2	1	8	4	4
1665009.0	2	1	7	1	4
1665009.0	2	1	3	2	4
1665009.0	2	1	4	3	8
1665076.0	2	2	3	1	4
1665037.0	2	2	4	1	4
1665037.0	2	2	3	2	4
1664002.0	2	1	4	1	5
1664069.0	2	2	4	1	4
1664069.0	2	2	5	2	4
867087.0	2	1	3	1	5
867087.0	2	1	4	2	4
1670013.0	2	1	1	1	2
1670013.0	2	1	3	2	3
1670013.0	2	1	2	3	3
1670013.0	2	1	8	4	4
1670187.0	2	1	7	1	8
1670187.0	2	1	3	2	8
1670187.0	2	1	4	3	8
1670110.0	2	1	3	1	4
1670110.0	2	1	7	2	4
1670110.0	2	1	4	3	4
1678089.0	2	2	4	1	8
1682015.0	2	1	4	1	4
1682015.0	2	1	3	2	4
1682015.0	2	1	7	3	5
1682095.0	2	1	7	1	4
1682095.0	2	1	4	2	2
1682095.0	2	1	3	3	8
1682095.0	2	1	1	4	4
1682095.0	2	1	2	5	8
1682095.0	2	1	8	6	4
944043.0	2	2	4	1	4
945032.0	2	1	3	1	8
945110.0	2	1	4	1	4
945110.0	2	1	3	2	4
945110.0	2	1	1	3	4
945110.0	2	1	2	4	4
945110.0	2	1	8	5	4
1687099.0	2	1	4	1	8
1688051.0	2	1	3	1	4
1690098.0	2	2	5	1	8
1691009.0	2	2	4	1	5
1691042.0	2	2	3	1	4
1692047.0	2	2	3	1	8
1693077.0	2	1	1	1	2
1693077.0	2	1	3	2	4
1693077.0	2	1	2	3	8
1693077.0	2	1	4	4	8
1693077.0	2	1	7	5	4
1693077.0	2	1	8	6	4
1693004.0	2	1	4	1	8
1693004.0	2	1	1	2	2
1693004.0	2	1	2	3	8
1693004.0	2	1	8	4	4
1696013.0	2	1	4	1	8
1696013.0	2	1	3	2	8
1696052.0	2	1	4	1	4
1696052.0	2	1	7	2	4
1696052.0	2	1	3	3	4
1696052.0	2	1	1	4	4
1696052.0	2	1	8	5	4
1697106.0	2	1	4	1	8
1697106.0	2	1	7	2	4
1697106.0	2	1	3	3	4
1697106.0	2	1	1	4	4
1697106.0	2	1	2	5	4
1697106.0	2	1	8	6	4
1697095.0	2	1	7	1	4
1697095.0	2	1	3	2	3
1697095.0	2	1	4	3	4
1697095.0	2	1	1	4	4
1697095.0	2	1	2	5	4
1697095.0	2	1	8	6	4
1703048.0	2	1	4	1	4
1703048.0	2	1	1	2	4
1703048.0	2	1	3	3	8
1703048.0	2	1	6	4	5
1703048.0	2	1	8	5	4
1706039.0	2	1	4	1	8
1706085.0	2	1	2	0	6
1706085.0	2	1	8	0	4
1706085.0	2	1	3	1	5
1706085.0	2	1	4	2	5
1706085.0	2	1	7	3	5
1706085.0	2	1	1	4	5
982033.0	2	1	3	1	8
982033.0	2	1	1	2	2
982033.0	2	1	8	3	4
988060.0	2	1	7	1	8
988060.0	2	1	4	2	8
1036065.0	2	1	4	1	8
1036065.0	2	1	3	2	8
1134128.0	2	2	5	1	8
1134128.0	2	2	4	2	8
1759014.0	2	1	1	1	2
1759014.0	2	1	3	2	7
1759014.0	2	1	8	3	4
1759098.0	2	1	1	1	1
1759098.0	2	1	3	2	8
1759098.0	2	1	4	3	8
1759098.0	2	1	7	4	4
1759098.0	2	1	8	5	4
1759144.0	2	1	1	1	2
1759144.0	2	1	7	2	4
1759144.0	2	1	3	3	8
1759144.0	2	1	8	4	4
1760087.0	2	1	4	1	8
1760087.0	2	1	3	2	8
1760087.0	2	1	1	3	1
1760087.0	2	1	8	4	4
1761068.0	2	1	4	1	8
1761068.0	2	1	3	2	8
1761068.0	2	1	1	3	1
1761068.0	2	1	7	4	8
1761068.0	2	1	8	5	4
1180007.0	2	1	4	1	5
1180095.0	2	2	1	0	2
1180095.0	2	2	2	0	4
1180095.0	2	2	3	0	8
1180095.0	2	2	4	0	8
1180095.0	2	2	8	0	4
1770024.0	2	1	4	1	8
1770024.0	2	1	3	2	8
1770024.0	2	1	7	3	8
1770075.0	2	2	4	1	7
1772012.0	2	1	3	1	8
1772012.0	2	1	4	2	8
1780074.0	2	1	3	1	8
1780074.0	2	1	4	2	8
1780084.0	2	1	4	1	8
1780084.0	2	1	3	2	8
1787113.0	2	2	4	1	7
1787016.0	2	1	4	1	8
1787016.0	2	1	3	2	8
1790063.0	2	1	4	1	8
1791074.0	2	2	4	1	7
1791103.0	2	2	4	1	7
1791121.0	2	2	4	1	7
748013.0	2	2	4	1	6
1635067.0	2	1	4	1	4
1635009.0	2	1	4	1	4
1635009.0	2	1	3	2	5
1636003.0	2	1	2	0	6
1636003.0	2	1	8	0	4
1636003.0	2	1	4	1	6
1636003.0	2	1	3	2	6
1636003.0	2	1	1	3	5
1567141.0	2	2	4	0	4
1569006.0	2	2	4	1	5
1570031.0	2	1	1	0	8
1570031.0	2	1	3	0	8
1570031.0	2	1	4	0	8
1570031.0	2	1	8	0	4
1570077.0	2	1	3	1	5
618088.0	2	1	7	1	8
618088.0	2	1	4	2	8
618088.0	2	1	3	3	8
618088.0	2	1	1	4	8
618088.0	2	1	8	5	4
1575100.0	2	1	3	1	8
1575100.0	2	1	4	2	8
1576009.0	2	1	3	1	5
1576009.0	2	1	4	2	5
1576009.0	2	1	7	3	8
1576022.0	2	1	8	0	4
1576022.0	2	1	3	1	8
1576022.0	2	1	4	2	8
1576022.0	2	1	1	3	4
1576022.0	2	1	2	4	4
1578015.0	2	2	4	1	8
1578053.0	2	1	3	0	4
1578053.0	2	1	4	0	4
1613032.0	2	2	4	0	8
1615115.0	2	1	5	1	6
1592051.0	2	2	3	1	4
1592051.0	2	2	4	2	4
1592041.0	2	2	4	1	5
1592061.0	2	1	3	0	4
1592061.0	2	1	4	0	3
1593058.0	2	2	4	1	5
1593034.0	2	1	3	1	5
1593007.0	2	1	3	1	8
1593007.0	2	1	7	2	8
1593072.0	2	1	3	1	4
1593072.0	2	1	4	2	4
1593072.0	2	1	7	3	4
1593072.0	2	1	1	4	2
1593072.0	2	1	2	5	8
1593072.0	2	1	8	6	4
1595063.0	2	1	1	1	4
1595063.0	2	1	2	2	4
1595063.0	2	1	3	3	4
1595063.0	2	1	4	4	4
1595063.0	2	1	8	5	4
1595055.0	2	1	4	1	8
1596045.0	2	1	2	0	6
1596045.0	2	1	8	0	4
1596045.0	2	1	1	1	5
1596045.0	2	1	3	2	6
1596045.0	2	1	4	3	6
1596045.0	2	1	7	4	8
1347009.0	2	1	99		
1347057.0	2	1	99		
1603036.0	2	1	3	1	8
1604048.0	2	1	3	1	4
1604048.0	2	1	4	2	4
1604048.0	2	1	5	3	4
1604048.0	2	1	1	4	3
1604048.0	2	1	2	5	5
1604048.0	2	1	8	6	4
649086.0	2	1	3	1	8
649086.0	2	1	4	2	8
649043.0	2	1	4	1	4
649043.0	2	1	3	2	8
1607016.0	2	1	3	1	3
1607016.0	2	1	4	2	3
1607025.0	2	2	3	1	8
660027.0	2	1	1	0	1
660027.0	2	1	2	0	1
660027.0	2	1	3	0	4
660027.0	2	1	4	0	4
660027.0	2	1	8	0	4
1612055.0	2	1	3	1	4
1612055.0	2	1	4	2	4
1612041.0	2	1	3	1	8
1612063.0	2	1	4	1	4
1612063.0	2	1	3	2	4
1612063.0	2	1	1	3	4
1612063.0	2	1	2	4	4
1612063.0	2	1	7	5	4
1612063.0	2	1	8	6	4
1612063.0	2	1	9	7	4
1612033.0	2	1	4	1	6
1612033.0	2	1	3	2	8
1612070.0	2	1	4	1	5
1612070.0	2	1	3	2	5
1612070.0	2	1	5	3	5
1612070.0	2	1	2	4	6
1612070.0	2	1	1	5	5
1612070.0	2	1	8	6	4
1619073.0	2	1	4	1	8
1619012.0	2	2	4	1	5
1630042.0	2	2	4	1	6
1624023.0	2	1	4	1	5
1624023.0	2	1	3	2	5
1624009.0	2	1	4	1	5
1624009.0	2	1	3	2	4
1624043.0	2	1	3	1	7
1626040.0	2	1	4	1	4
1626040.0	2	1	1	2	3
1626040.0	2	1	8	3	4
1627044.0	2	2	4	1	8
1627006.0	2	1	3	1	3
1627006.0	2	1	1	2	3
1627006.0	2	1	7	3	4
1627006.0	2	1	2	4	4
1627006.0	2	1	8	5	4
1627029.0	2	1	3	1	4
1627029.0	2	1	4	2	4
1627022.0	2	1	3	1	4
1627022.0	2	1	4	2	4
1627022.0	2	1	2	3	4
1627022.0	2	1	1	4	4
1627022.0	2	1	8	5	4
1427002.0	2	1	4	1	6
210035.0	2	2	4	1	8
1479093.0	2	1	4	1	8
1479024.0	2	1	2	0	3
1479024.0	2	1	3	0	4
1479024.0	2	1	4	0	4
1480037.0	2	1	3	1	3
1482084.0	2	1	1	0	4
1482084.0	2	1	3	0	4
1482084.0	2	1	8	0	4
1482068.0	2	1	4	0	4
1433018.0	2	1	7	1	2
1433018.0	2	1	4	2	8
1433018.0	2	1	3	3	8
1435003.0	2	1	3	1	4
1435003.0	2	1	4	2	4
1435003.0	2	1	1	3	8
1435003.0	2	1	8	4	4
1437080.0	2	2	4	1	8
1437080.0	2	2	3	2	4
1438110.0	2	1	7	1	4
1438110.0	2	1	1	2	2
1438110.0	2	1	3	3	5
1438110.0	2	1	4	4	5
1438110.0	2	1	8	5	4
1438069.0	2	2	4	1	8
1439098.0	2	2	3	1	5
1439098.0	2	2	4	2	5
1446074.0	2	1	4	1	5
1446065.0	2	2	3	1	8
1450002.0	2	1	4	1	4
1450002.0	2	1	3	2	4
1450079.0	2	2	4	1	8
1450061.0	2	1	3	1	5
1450061.0	2	1	4	2	5
1451062.0	2	1	7	1	3
1451062.0	2	1	1	2	1
1451062.0	2	1	5	3	4
1451062.0	2	1	4	4	3
1451062.0	2	1	8	5	4
1451062.0	2	1	3	6	3
1451062.0	2	1	2	7	8
1451062.0	2	1	9	8	3
1453068.0	2	1	7	1	4
1453068.0	2	1	3	2	8
1453068.0	2	1	1	3	2
1453068.0	2	1	2	4	8
1453068.0	2	1	8	5	4
222028.0	2	1	4	1	4
222028.0	2	1	3	2	4
1465151.0	2	1	4	1	3
1465169.0	2	1	4	1	4
1465169.0	2	1	1	2	8
1465169.0	2	1	8	3	4
1466026.0	2	1	1	0	1
1466026.0	2	1	3	0	8
1466026.0	2	1	4	0	4
1466026.0	2	1	8	0	4
1470001.0	2	1	3	1	4
1471062.0	2	1	2	1	2
1471062.0	2	1	3	2	2
1471062.0	2	1	7	3	2
1471032.0	2	2	3	1	8
1471010.0	2	1	4	1	8
1472014.0	2	1	99		
1472065.0	2	1	3	1	5
1620065.0	2	1	3	1	4
1620065.0	2	1	4	2	8
1620065.0	2	1	7	3	4
1620065.0	2	1	1	4	2
1620065.0	2	1	2	5	4
1620065.0	2	1	8	6	4
1620051.0	2	2	3	1	8
1267034.0	3	1	99		
1282003.0	3	1	3	1	8
1282003.0	3	1	7	2	5
1335012.0	3	1	4	1	4
1335012.0	3	1	3	2	4
1356039.0	3	1	3	1	4
1356039.0	3	1	1	2	1
1356039.0	3	1	2	3	2
1356039.0	3	1	4	4	8
1356039.0	3	1	7	5	4
1356039.0	3	1	8	6	4
1356025.0	3	1	3	1	4
1356025.0	3	1	1	2	4
1356025.0	3	1	7	3	2
1356025.0	3	1	8	4	4
1262085.0	3	1	3	1	4
1262085.0	3	1	4	2	8
1262077.0	3	1	7	1	1
1262077.0	3	1	4	2	4
1262077.0	3	1	3	3	4
15017.0	3	1	4	1	7
15017.0	3	1	1	2	4
15017.0	3	1	8	3	4
2097.0	3	1	3	1	5
2097.0	3	1	4	2	5
2097.0	3	1	1	3	5
2097.0	3	1	2	4	6
2097.0	3	1	8	5	4
146083.0	3	2	4	1	8
1395048.0	3	1	1	1	8
1395048.0	3	1	4	2	8
1395048.0	3	1	8	3	4
1402012.0	3	1	4	1	4
1402012.0	3	1	3	2	4
1412046.0	3	1	4	1	2
1484085.0	3	1	4	1	4
1484085.0	3	1	3	2	4
1504010.0	3	1	4	1	8
1508055.0	3	1	3	1	8
1508055.0	3	1	4	2	8
1508055.0	3	1	2	3	4
1655119.0	3	1	1	1	1
1655119.0	3	1	4	2	8
1655119.0	3	1	7	3	4
1655119.0	3	1	2	4	2
1655119.0	3	1	3	5	8
1655119.0	3	1	8	6	4
842020.0	3	2	4	1	8
1661056.0	3	1	4	1	4
1665045.0	3	1	3	1	4
1684048.0	3	1	7	1	3
1684048.0	3	1	4	2	4
1684048.0	3	1	3	3	4
1684048.0	3	1	1	4	4
1684048.0	3	1	8	5	4
1696023.0	3	1	3	1	4
1696023.0	3	1	1	2	3
1696023.0	3	1	4	3	4
1696023.0	3	1	8	4	4
1696090.0	3	1	4	1	4
1696090.0	3	1	1	2	4
1696090.0	3	1	2	3	4
1696090.0	3	1	3	4	4
1696090.0	3	1	8	5	4
1705069.0	3	1	4	1	8
1754076.0	3	1	4	1	4
1760103.0	3	1	3	1	7
1760103.0	3	1	1	2	1
1760103.0	3	1	8	3	4
1770165.0	3	1	1	1	1
1770165.0	3	1	2	2	3
1770165.0	3	1	7	3	1
1770165.0	3	1	4	4	7
1770165.0	3	1	3	5	7
1770165.0	3	1	8	6	4
1772019.0	3	1	3	1	8
1772019.0	3	1	4	2	8
1772019.0	3	1	1	3	2
1772019.0	3	1	2	4	1
1772019.0	3	1	8	5	4
1787058.0	3	2	4	1	8
1595009.0	3	2	3	1	5
1596004.0	3	2	4	1	8
1630105.0	3	1	8	0	4
1630105.0	3	1	4	1	4
1630105.0	3	1	3	2	5
1630105.0	3	1	1	3	3
1630105.0	3	1	2	4	4
1627053.0	3	1	4	1	4
1627053.0	3	1	3	2	4
1627053.0	3	1	7	3	4
1627053.0	3	1	1	4	4
1627053.0	3	1	2	5	8
1627053.0	3	1	8	6	4
210047.0	3	1	1	0	1
210047.0	3	1	2	0	3
210047.0	3	1	3	0	7
210047.0	3	1	8	0	4
210097.0	3	1	4	1	6
1438023.0	3	1	3	1	4
1438023.0	3	1	4	2	4
1438023.0	3	1	2	3	8
1438023.0	3	1	1	4	8
1438023.0	3	1	8	5	4
1439110.0	3	1	3	1	4
1439110.0	3	1	4	2	5
1439110.0	3	1	1	3	8
1439110.0	3	1	8	4	4
1470013.0	3	1	4	1	4
1471025.0	3	1	4	1	4
1471025.0	3	1	3	2	8
1471054.0	3	2	4	1	8
1267028.0	4	1	99		
1300097.0	4	1	3	1	4
1300097.0	4	1	5	2	4
1300097.0	4	1	1	3	8
1300097.0	4	1	7	4	8
1300097.0	4	1	8	5	4
1334079.0	4	1	99		
1338018.0	4	1	1	0	4
1338018.0	4	1	3	0	8
1338018.0	4	1	4	0	4
1338018.0	4	1	8	0	4
1498003.0	4	1	4	1	4
1498062.0	4	1	4	1	5
944063.0	4	1	4	1	4
944063.0	4	1	1	2	4
944063.0	4	1	3	3	4
944063.0	4	1	8	4	4
1758057.0	4	1	4	1	8
1451018.0	4	1	3	1	3
1451018.0	4	1	4	2	3
1453015.0	4	1	1	1	8
1453015.0	4	1	3	2	4
1453015.0	4	1	4	3	4
1453015.0	4	1	8	4	4
1267018.0	5	1	99		
1338003.0	5	1	3	0	8
1338003.0	5	1	4	0	8
53049.0	5	1	4	1	4
53049.0	5	1	3	2	4
1495084.0	5	1	4	1	4
1437092.0	5	1	3	1	8
1437092.0	5	1	4	2	8
1437092.0	5	1	1	3	1
1437092.0	5	1	2	4	8
1437092.0	5	1	8	5	4
1440002.0	5	2	4	1	5
1453089.0	5	2	3	1	5
1453089.0	5	2	4	2	5
1267052.0	6	2	99		
139010.0	7	1	2	0	3
139010.0	7	1	3	0	5
1453078.0	7	1	3	0	6
1453078.0	7	1	4	0	6
